,,F1,F1,Precision,Precision,Recall,Recall,Specificity,Specificity,Accuracy,Accuracy,Balanced Accuracy,Balanced Accuracy
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Treatment,Index,,,,,,,,,,,,
With CLR,Combined,0.9628320683111955,0.02520092922389978,0.9777777777777779,0.04969039949999535,0.9514705882352942,0.049693589673832986,0.9833333333333332,0.03726779962499651,0.9698717948717949,0.020880124967823523,0.9674019607843137,0.021425935919060567
With CLR,Q,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.587948717948718,0.012540204902134143,0.5,0.0
With CLR,T2,0.9620967741935484,0.02603071656706355,0.9875,0.027950849718747367,0.9389705882352942,0.04164323158718859,0.9916666666666666,0.018633899812498238,0.9698717948717949,0.020880124967823523,0.9653186274509803,0.022978349669571584
Without compositional treatment,Combined,0.7164526701368807,0.029983527577865626,0.6313085084252132,0.03533124091129,0.8301470588235293,0.04653313921263749,0.6583333333333333,0.050523670213453865,0.7288461538461538,0.03538147979418097,0.7442401960784314,0.0356684436583882
Without compositional treatment,Q,0.7726087011381129,0.06392408743595757,0.7350668337510442,0.09134395009584897,0.8176470588235294,0.039305580179129704,0.786231884057971,0.08852747625268562,0.798974358974359,0.06377899103597823,0.8019394714407502,0.05814794142843169
Without compositional treatment,T2,0.7391830928673034,0.022178058176106467,0.6668421052631579,0.01209763298811179,0.8301470588235293,0.04653313921263749,0.7094202898550724,0.017777638297604436,0.758846153846154,0.0215264389522396,0.769783674339301,0.02581924210930623
