number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
576,0.5689494381713187,2025-03-03 19:28:34.498845,2025-03-03 19:28:34.691135,0 days 00:00:00.192290,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
577,0.396334499926376,2025-03-03 19:28:34.692140,2025-03-03 19:28:34.866624,0 days 00:00:00.174484,kmeans,abundance,2.3000000000000003,2,COMPLETE
578,0.667542216662825,2025-03-03 19:28:34.868430,2025-03-03 19:28:35.056302,0 days 00:00:00.187872,gaussian_mixture,abundance,2.15,2,COMPLETE
579,0.2627850057888712,2025-03-03 19:28:35.058098,2025-03-03 19:28:35.248178,0 days 00:00:00.190080,gaussian_mixture,abundance,2.1,2,COMPLETE
580,0.6855404779833385,2025-03-03 19:28:35.250172,2025-03-03 19:28:35.492767,0 days 00:00:00.242595,gaussian_mixture,abundance,2.15,2,COMPLETE
581,0.3835773903696933,2025-03-03 19:28:35.494771,2025-03-03 19:28:35.680875,0 days 00:00:00.186104,gaussian_mixture,abundance,2.15,2,COMPLETE
582,0.6213672598699637,2025-03-03 19:28:35.681875,2025-03-03 19:28:35.870572,0 days 00:00:00.188697,gaussian_mixture,abundance,2.15,2,COMPLETE
583,0.5230809567947727,2025-03-03 19:28:35.872380,2025-03-03 19:28:36.073511,0 days 00:00:00.201131,gaussian_mixture,abundance,2.1,5,COMPLETE
584,0.4470554677666364,2025-03-03 19:28:36.075511,2025-03-03 19:28:36.259189,0 days 00:00:00.183678,gaussian_mixture,abundance,2.2,2,COMPLETE
585,0.41379186205761104,2025-03-03 19:28:36.259996,2025-03-03 19:28:36.445442,0 days 00:00:00.185446,gaussian_mixture,abundance,2.0,2,COMPLETE
586,0.595543832775503,2025-03-03 19:28:36.447123,2025-03-03 19:28:36.644135,0 days 00:00:00.197012,gaussian_mixture,abundance,2.15,2,COMPLETE
587,0.45356637036538183,2025-03-03 19:28:36.645762,2025-03-03 19:28:36.842254,0 days 00:00:00.196492,gaussian_mixture,abundance,2.25,2,COMPLETE
588,0.5125294630666628,2025-03-03 19:28:36.844254,2025-03-03 19:28:37.035933,0 days 00:00:00.191679,gaussian_mixture,abundance,2.1,4,COMPLETE
589,0.3616374924498027,2025-03-03 19:28:37.036933,2025-03-03 19:28:37.223691,0 days 00:00:00.186758,gaussian_mixture,abundance,2.2,2,COMPLETE
590,0.5920001770361638,2025-03-03 19:28:37.224700,2025-03-03 19:28:37.416316,0 days 00:00:00.191616,gaussian_mixture,abundance,2.15,2,COMPLETE
591,0.07110467780834422,2025-03-03 19:28:37.417128,2025-03-03 19:28:38.609154,0 days 00:00:01.192026,gaussian_mixture,presence,60.0,2,COMPLETE
592,0.46656377265594073,2025-03-03 19:28:38.610166,2025-03-03 19:28:38.810285,0 days 00:00:00.200119,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
593,0.36305181625100613,2025-03-03 19:28:38.812233,2025-03-03 19:28:39.004453,0 days 00:00:00.192220,gaussian_mixture,abundance,2.25,2,COMPLETE
594,0.3231124769517594,2025-03-03 19:28:39.005453,2025-03-03 19:28:39.190258,0 days 00:00:00.184805,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
595,0.47397354380367307,2025-03-03 19:28:39.191271,2025-03-03 19:28:39.377534,0 days 00:00:00.186263,gaussian_mixture,abundance,2.25,2,COMPLETE
596,0.7070360356780518,2025-03-03 19:28:39.378534,2025-03-03 19:28:39.572025,0 days 00:00:00.193491,gaussian_mixture,abundance,2.2,2,COMPLETE
597,0.614724810531226,2025-03-03 19:28:39.574029,2025-03-03 19:28:39.765914,0 days 00:00:00.191885,gaussian_mixture,abundance,2.0,2,COMPLETE
598,0.23909031969757216,2025-03-03 19:28:39.766912,2025-03-03 19:28:39.946097,0 days 00:00:00.179185,kmeans,abundance,2.15,2,COMPLETE
599,0.5585226679157909,2025-03-03 19:28:39.947097,2025-03-03 19:28:40.149741,0 days 00:00:00.202644,gaussian_mixture,abundance,1.3,2,COMPLETE
600,0.4404384836211398,2025-03-03 19:28:40.150542,2025-03-03 19:28:40.357335,0 days 00:00:00.206793,gaussian_mixture,abundance,1.9500000000000002,6,COMPLETE
601,0.688371554085667,2025-03-03 19:28:40.359337,2025-03-03 19:28:40.547661,0 days 00:00:00.188324,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
602,0.407831910131822,2025-03-03 19:28:40.548460,2025-03-03 19:28:40.737087,0 days 00:00:00.188627,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
603,0.6295229887681095,2025-03-03 19:28:40.738087,2025-03-03 19:28:40.931947,0 days 00:00:00.193860,gaussian_mixture,abundance,2.35,2,COMPLETE
604,0.5767385668903693,2025-03-03 19:28:40.933013,2025-03-03 19:28:41.125969,0 days 00:00:00.192956,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
605,0.5756053602161291,2025-03-03 19:28:41.127968,2025-03-03 19:28:41.317763,0 days 00:00:00.189795,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
606,0.43165027660450406,2025-03-03 19:28:41.318566,2025-03-03 19:28:41.504229,0 days 00:00:00.185663,gaussian_mixture,abundance,2.25,2,COMPLETE
607,0.535365427079225,2025-03-03 19:28:41.505229,2025-03-03 19:28:41.692575,0 days 00:00:00.187346,gaussian_mixture,abundance,2.35,2,COMPLETE
608,0.46340176234084945,2025-03-03 19:28:41.694572,2025-03-03 19:28:41.879770,0 days 00:00:00.185198,gaussian_mixture,abundance,2.2,2,COMPLETE
609,0.5610339822604633,2025-03-03 19:28:41.880770,2025-03-03 19:28:42.071461,0 days 00:00:00.190691,gaussian_mixture,abundance,2.25,3,COMPLETE
610,0.00984220514702383,2025-03-03 19:28:42.072461,2025-03-03 19:28:43.393980,0 days 00:00:01.321519,gaussian_mixture,presence,10.0,2,COMPLETE
611,0.5111313292090071,2025-03-03 19:28:43.394980,2025-03-03 19:28:43.585107,0 days 00:00:00.190127,gaussian_mixture,abundance,2.35,2,COMPLETE
612,0.38498383281666865,2025-03-03 19:28:43.585921,2025-03-03 19:28:43.775989,0 days 00:00:00.190068,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
613,0.3870661045265716,2025-03-03 19:28:43.777994,2025-03-03 19:28:43.964343,0 days 00:00:00.186349,gaussian_mixture,abundance,1.85,2,COMPLETE
614,0.42965773535511637,2025-03-03 19:28:43.966343,2025-03-03 19:28:44.155600,0 days 00:00:00.189257,gaussian_mixture,abundance,2.2,2,COMPLETE
615,0.38949418440411715,2025-03-03 19:28:44.156591,2025-03-03 19:28:44.341732,0 days 00:00:00.185141,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
616,0.32962872513376923,2025-03-03 19:28:44.342736,2025-03-03 19:28:44.521326,0 days 00:00:00.178590,kmeans,abundance,2.3000000000000003,2,COMPLETE
617,0.3993746978727569,2025-03-03 19:28:44.523312,2025-03-03 19:28:44.713725,0 days 00:00:00.190413,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
618,0.547981409537615,2025-03-03 19:28:44.714725,2025-03-03 19:28:44.901170,0 days 00:00:00.186445,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
619,0.49696812262473333,2025-03-03 19:28:44.902170,2025-03-03 19:28:45.095060,0 days 00:00:00.192890,gaussian_mixture,abundance,2.25,2,COMPLETE
620,0.4817561688250048,2025-03-03 19:28:45.097065,2025-03-03 19:28:45.298511,0 days 00:00:00.201446,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
621,0.5159814141513165,2025-03-03 19:28:45.299503,2025-03-03 19:28:45.486578,0 days 00:00:00.187075,gaussian_mixture,abundance,2.2,2,COMPLETE
622,0.34586342421615257,2025-03-03 19:28:45.488579,2025-03-03 19:28:45.674332,0 days 00:00:00.185753,gaussian_mixture,abundance,2.35,2,COMPLETE
623,0.6119453133354623,2025-03-03 19:28:45.676319,2025-03-03 19:28:45.862651,0 days 00:00:00.186332,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
624,0.34798888460408006,2025-03-03 19:28:45.864458,2025-03-03 19:28:46.102515,0 days 00:00:00.238057,gaussian_mixture,abundance,1.1500000000000001,2,COMPLETE
625,0.3534951048090002,2025-03-03 19:28:46.103515,2025-03-03 19:28:46.289156,0 days 00:00:00.185641,gaussian_mixture,abundance,2.1,2,COMPLETE
626,0.16086877855157272,2025-03-03 19:28:46.291146,2025-03-03 19:28:46.474787,0 days 00:00:00.183641,gaussian_mixture,abundance,2.15,2,COMPLETE
627,0.45082586534261687,2025-03-03 19:28:46.476791,2025-03-03 19:28:46.672391,0 days 00:00:00.195600,gaussian_mixture,abundance,1.35,2,COMPLETE
628,0.3206468196468552,2025-03-03 19:28:46.673380,2025-03-03 19:28:46.857520,0 days 00:00:00.184140,gaussian_mixture,abundance,2.45,2,COMPLETE
629,0.5493073438153153,2025-03-03 19:28:46.859520,2025-03-03 19:28:47.051641,0 days 00:00:00.192121,gaussian_mixture,abundance,2.25,2,COMPLETE
630,0.10372166539785196,2025-03-03 19:28:47.052641,2025-03-03 19:28:48.351074,0 days 00:00:01.298433,gaussian_mixture,presence,25.0,2,COMPLETE
631,0.2871290855653744,2025-03-03 19:28:48.352075,2025-03-03 19:28:48.542573,0 days 00:00:00.190498,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
632,0.46670158252068783,2025-03-03 19:28:48.543571,2025-03-03 19:28:48.732962,0 days 00:00:00.189391,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
633,0.5053643873877065,2025-03-03 19:28:48.733717,2025-03-03 19:28:48.934893,0 days 00:00:00.201176,gaussian_mixture,abundance,1.8,2,COMPLETE
634,0.4107663930218104,2025-03-03 19:28:48.935898,2025-03-03 19:28:49.124023,0 days 00:00:00.188125,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
635,0.5054126986918515,2025-03-03 19:28:49.126028,2025-03-03 19:28:49.313114,0 days 00:00:00.187086,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
636,0.6414096378904388,2025-03-03 19:28:49.314114,2025-03-03 19:28:49.510989,0 days 00:00:00.196875,gaussian_mixture,abundance,2.35,2,COMPLETE
637,0.403430921180545,2025-03-03 19:28:49.512515,2025-03-03 19:28:49.694363,0 days 00:00:00.181848,kmeans,abundance,2.2,2,COMPLETE
638,0.3593829622859012,2025-03-03 19:28:49.695363,2025-03-03 19:28:49.876686,0 days 00:00:00.181323,gaussian_mixture,abundance,2.45,2,COMPLETE
639,0.4043965160690951,2025-03-03 19:28:49.878679,2025-03-03 19:28:50.093302,0 days 00:00:00.214623,gaussian_mixture,abundance,0.5,2,COMPLETE
640,0.32060536839269005,2025-03-03 19:28:50.094031,2025-03-03 19:28:50.281633,0 days 00:00:00.187602,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
641,0.48554047798333855,2025-03-03 19:28:50.283390,2025-03-03 19:28:50.468918,0 days 00:00:00.185528,gaussian_mixture,abundance,2.25,2,COMPLETE
642,0.5574133300241723,2025-03-03 19:28:50.470683,2025-03-03 19:28:50.674149,0 days 00:00:00.203466,gaussian_mixture,abundance,1.85,4,COMPLETE
643,0.5471541801505934,2025-03-03 19:28:50.676159,2025-03-03 19:28:50.864294,0 days 00:00:00.188135,gaussian_mixture,abundance,2.15,2,COMPLETE
644,0.450077174456606,2025-03-03 19:28:50.865289,2025-03-03 19:28:51.071418,0 days 00:00:00.206129,gaussian_mixture,abundance,1.25,2,COMPLETE
645,0.49645543078131815,2025-03-03 19:28:51.073199,2025-03-03 19:28:51.263350,0 days 00:00:00.190151,gaussian_mixture,abundance,2.35,3,COMPLETE
646,0.29769540014841844,2025-03-03 19:28:51.264350,2025-03-03 19:28:51.447484,0 days 00:00:00.183134,gaussian_mixture,abundance,2.45,2,COMPLETE
647,0.3579795037752669,2025-03-03 19:28:51.448479,2025-03-03 19:28:51.650251,0 days 00:00:00.201772,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
648,0.017170677594502987,2025-03-03 19:28:51.651342,2025-03-03 19:28:53.000777,0 days 00:00:01.349435,gaussian_mixture,presence,10.0,2,COMPLETE
649,0.35596049493528586,2025-03-03 19:28:53.001776,2025-03-03 19:28:53.187908,0 days 00:00:00.186132,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
650,0.4502914007140869,2025-03-03 19:28:53.188908,2025-03-03 19:28:53.372549,0 days 00:00:00.183641,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
651,0.39909465007445644,2025-03-03 19:28:53.373535,2025-03-03 19:28:53.564938,0 days 00:00:00.191403,gaussian_mixture,abundance,2.0,2,COMPLETE
652,0.5607381562082837,2025-03-03 19:28:53.565938,2025-03-03 19:28:53.760442,0 days 00:00:00.194504,gaussian_mixture,abundance,2.2,2,COMPLETE
653,0.35337227061706,2025-03-03 19:28:53.762442,2025-03-03 19:28:53.957412,0 days 00:00:00.194970,gaussian_mixture,abundance,2.35,2,COMPLETE
654,0.576937060034558,2025-03-03 19:28:53.958410,2025-03-03 19:28:54.149258,0 days 00:00:00.190848,gaussian_mixture,abundance,2.1,2,COMPLETE
655,0.4405255726865015,2025-03-03 19:28:54.150853,2025-03-03 19:28:54.334652,0 days 00:00:00.183799,kmeans,abundance,2.25,2,COMPLETE
656,0.45389540416445157,2025-03-03 19:28:54.336177,2025-03-03 19:28:54.519767,0 days 00:00:00.183590,gaussian_mixture,abundance,2.45,2,COMPLETE
657,0.3523011471773877,2025-03-03 19:28:54.520767,2025-03-03 19:28:54.711350,0 days 00:00:00.190583,gaussian_mixture,abundance,1.85,2,COMPLETE
658,0.5798422212723581,2025-03-03 19:28:54.712349,2025-03-03 19:28:54.901489,0 days 00:00:00.189140,gaussian_mixture,abundance,2.15,2,COMPLETE
659,0.5508771992420938,2025-03-03 19:28:54.903494,2025-03-03 19:28:55.094401,0 days 00:00:00.190907,gaussian_mixture,abundance,2.25,2,COMPLETE
660,0.6143857890823428,2025-03-03 19:28:55.095401,2025-03-03 19:28:55.283978,0 days 00:00:00.188577,gaussian_mixture,abundance,2.5,2,COMPLETE
661,0.3436156809875516,2025-03-03 19:28:55.284979,2025-03-03 19:28:55.469520,0 days 00:00:00.184541,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
662,0.4804444764688012,2025-03-03 19:28:55.471286,2025-03-03 19:28:55.672419,0 days 00:00:00.201133,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
663,0.557979503775267,2025-03-03 19:28:55.674591,2025-03-03 19:28:55.889382,0 days 00:00:00.214791,gaussian_mixture,abundance,2.35,2,COMPLETE
664,0.5932832251718411,2025-03-03 19:28:55.891695,2025-03-03 19:28:56.088462,0 days 00:00:00.196767,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
665,0.6327949045113584,2025-03-03 19:28:56.090446,2025-03-03 19:28:56.284790,0 days 00:00:00.194344,gaussian_mixture,abundance,2.2,2,COMPLETE
666,0.5433648097369058,2025-03-03 19:28:56.285786,2025-03-03 19:28:56.482703,0 days 00:00:00.196917,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
667,0.04252102679046238,2025-03-03 19:28:56.483704,2025-03-03 19:28:57.776578,0 days 00:00:01.292874,gaussian_mixture,presence,15.0,2,COMPLETE
668,0.4259423332227074,2025-03-03 19:28:57.778565,2025-03-03 19:28:57.965698,0 days 00:00:00.187133,gaussian_mixture,abundance,2.0,2,COMPLETE
669,0.3784655198077963,2025-03-03 19:28:57.967698,2025-03-03 19:28:58.170715,0 days 00:00:00.203017,gaussian_mixture,abundance,1.8,2,COMPLETE
670,0.42396543647988133,2025-03-03 19:28:58.171722,2025-03-03 19:28:58.382761,0 days 00:00:00.211039,gaussian_mixture,abundance,1.0,5,COMPLETE
671,0.6555877495959652,2025-03-03 19:28:58.383559,2025-03-03 19:28:58.571286,0 days 00:00:00.187727,gaussian_mixture,abundance,2.45,2,COMPLETE
672,0.676628326434121,2025-03-03 19:28:58.573091,2025-03-03 19:28:58.762256,0 days 00:00:00.189165,gaussian_mixture,abundance,2.1,2,COMPLETE
673,0.39692129369333495,2025-03-03 19:28:58.764058,2025-03-03 19:28:58.950372,0 days 00:00:00.186314,gaussian_mixture,abundance,2.1,2,COMPLETE
674,0.3547664845562319,2025-03-03 19:28:58.951377,2025-03-03 19:28:59.136731,0 days 00:00:00.185354,kmeans,abundance,2.1,2,COMPLETE
675,0.4976985054817232,2025-03-03 19:28:59.137731,2025-03-03 19:28:59.326570,0 days 00:00:00.188839,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
676,0.3807974588978283,2025-03-03 19:28:59.327368,2025-03-03 19:28:59.516256,0 days 00:00:00.188888,gaussian_mixture,abundance,2.15,2,COMPLETE
677,0.472323106213514,2025-03-03 19:28:59.518256,2025-03-03 19:28:59.731424,0 days 00:00:00.213168,gaussian_mixture,abundance,1.1500000000000001,6,COMPLETE
678,0.45996585545183527,2025-03-03 19:28:59.733420,2025-03-03 19:28:59.922288,0 days 00:00:00.188868,gaussian_mixture,abundance,2.0,2,COMPLETE
679,0.5232281085942059,2025-03-03 19:28:59.923885,2025-03-03 19:29:00.121511,0 days 00:00:00.197626,gaussian_mixture,abundance,2.1,2,COMPLETE
680,0.5453751318591195,2025-03-03 19:29:00.123511,2025-03-03 19:29:00.327553,0 days 00:00:00.204042,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
681,0.3194748794434298,2025-03-03 19:29:00.328552,2025-03-03 19:29:00.517638,0 days 00:00:00.189086,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
682,-0.018397631893569192,2025-03-03 19:29:00.518637,2025-03-03 19:29:02.211985,0 days 00:00:01.693348,gaussian_mixture,abundance,0.0,2,COMPLETE
683,0.4559372305902845,2025-03-03 19:29:02.212985,2025-03-03 19:29:02.413956,0 days 00:00:00.200971,gaussian_mixture,abundance,2.15,2,COMPLETE
684,0.5339156388094605,2025-03-03 19:29:02.415956,2025-03-03 19:29:02.608404,0 days 00:00:00.192448,gaussian_mixture,abundance,2.5500000000000003,3,COMPLETE
685,0.49991552359381036,2025-03-03 19:29:02.610100,2025-03-03 19:29:02.801232,0 days 00:00:00.191132,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
686,0.2173406626450971,2025-03-03 19:29:02.802232,2025-03-03 19:29:03.038604,0 days 00:00:00.236372,gaussian_mixture,abundance,0.35000000000000003,2,COMPLETE
687,0.01516757603646771,2025-03-03 19:29:03.040398,2025-03-03 19:29:04.339813,0 days 00:00:01.299415,gaussian_mixture,presence,10.0,2,COMPLETE
688,0.2612630438798961,2025-03-03 19:29:04.340808,2025-03-03 19:29:04.541481,0 days 00:00:00.200673,gaussian_mixture,abundance,2.2,2,COMPLETE
689,0.450339399509048,2025-03-03 19:29:04.542485,2025-03-03 19:29:04.732006,0 days 00:00:00.189521,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
690,0.19582919293953477,2025-03-03 19:29:04.733808,2025-03-03 19:29:04.917913,0 days 00:00:00.184105,gaussian_mixture,abundance,2.5,2,COMPLETE
691,0.5562115096426888,2025-03-03 19:29:04.918913,2025-03-03 19:29:05.109397,0 days 00:00:00.190484,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
692,0.636365025372317,2025-03-03 19:29:05.111389,2025-03-03 19:29:05.304525,0 days 00:00:00.193136,gaussian_mixture,abundance,1.85,2,COMPLETE
693,0.46134578963659506,2025-03-03 19:29:05.305525,2025-03-03 19:29:05.494829,0 days 00:00:00.189304,kmeans,abundance,2.15,2,COMPLETE
694,0.2667720866907656,2025-03-03 19:29:05.495834,2025-03-03 19:29:05.700865,0 days 00:00:00.205031,gaussian_mixture,abundance,1.3,2,COMPLETE
695,0.35351896611635425,2025-03-03 19:29:05.701662,2025-03-03 19:29:05.888793,0 days 00:00:00.187131,gaussian_mixture,abundance,2.2,2,COMPLETE
696,0.4483429159954471,2025-03-03 19:29:05.889793,2025-03-03 19:29:06.079313,0 days 00:00:00.189520,gaussian_mixture,abundance,2.45,2,COMPLETE
697,0.7054126986918515,2025-03-03 19:29:06.080313,2025-03-03 19:29:06.272427,0 days 00:00:00.192114,gaussian_mixture,abundance,2.0,2,COMPLETE
698,0.6496814719777825,2025-03-03 19:29:06.273427,2025-03-03 19:29:06.466561,0 days 00:00:00.193134,gaussian_mixture,abundance,2.0,2,COMPLETE
699,0.45054348993368143,2025-03-03 19:29:06.468560,2025-03-03 19:29:06.683504,0 days 00:00:00.214944,gaussian_mixture,abundance,2.0,2,COMPLETE
700,0.5024676516178541,2025-03-03 19:29:06.684508,2025-03-03 19:29:06.885576,0 days 00:00:00.201068,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
701,0.47762226713883643,2025-03-03 19:29:06.887571,2025-03-03 19:29:07.109131,0 days 00:00:00.221560,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
702,0.5706572624852443,2025-03-03 19:29:07.110124,2025-03-03 19:29:07.299250,0 days 00:00:00.189126,gaussian_mixture,abundance,2.1,2,COMPLETE
703,0.3697570961027483,2025-03-03 19:29:07.301255,2025-03-03 19:29:07.501892,0 days 00:00:00.200637,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
704,0.35632667743249924,2025-03-03 19:29:07.502893,2025-03-03 19:29:07.693220,0 days 00:00:00.190327,gaussian_mixture,abundance,2.0,2,COMPLETE
705,0.5335575114872793,2025-03-03 19:29:07.695024,2025-03-03 19:29:07.885157,0 days 00:00:00.190133,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
706,0.05943677307766917,2025-03-03 19:29:07.886157,2025-03-03 19:29:09.078491,0 days 00:00:01.192334,gaussian_mixture,presence,60.0,2,COMPLETE
707,0.5586684729102368,2025-03-03 19:29:09.080498,2025-03-03 19:29:09.270635,0 days 00:00:00.190137,gaussian_mixture,abundance,1.8,2,COMPLETE
708,0.3793322563477818,2025-03-03 19:29:09.271635,2025-03-03 19:29:09.462437,0 days 00:00:00.190802,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
709,0.49815409750235407,2025-03-03 19:29:09.464437,2025-03-03 19:29:09.652886,0 days 00:00:00.188449,gaussian_mixture,abundance,2.1,2,COMPLETE
710,0.4802049323287759,2025-03-03 19:29:09.653886,2025-03-03 19:29:09.840473,0 days 00:00:00.186587,gaussian_mixture,abundance,2.5500000000000003,2,COMPLETE
711,0.28608118630711055,2025-03-03 19:29:09.842469,2025-03-03 19:29:10.026576,0 days 00:00:00.184107,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
712,0.34731048532003184,2025-03-03 19:29:10.027570,2025-03-03 19:29:10.207902,0 days 00:00:00.180332,kmeans,abundance,2.15,2,COMPLETE
713,0.4420402202792177,2025-03-03 19:29:10.208907,2025-03-03 19:29:10.394039,0 days 00:00:00.185132,gaussian_mixture,abundance,2.25,2,COMPLETE
714,0.5302180065308469,2025-03-03 19:29:10.395039,2025-03-03 19:29:10.596705,0 days 00:00:00.201666,gaussian_mixture,abundance,1.9500000000000002,2,COMPLETE
715,0.2814088667293078,2025-03-03 19:29:10.597706,2025-03-03 19:29:10.790142,0 days 00:00:00.192436,gaussian_mixture,abundance,1.75,2,COMPLETE
716,0.5645204323639288,2025-03-03 19:29:10.791150,2025-03-03 19:29:10.994184,0 days 00:00:00.203034,gaussian_mixture,abundance,2.1,2,COMPLETE
717,0.5352713345504665,2025-03-03 19:29:10.995178,2025-03-03 19:29:11.185395,0 days 00:00:00.190217,gaussian_mixture,abundance,1.85,2,COMPLETE
718,0.4353008563882906,2025-03-03 19:29:11.186392,2025-03-03 19:29:11.374945,0 days 00:00:00.188553,gaussian_mixture,abundance,2.35,2,COMPLETE
719,0.4526839901994146,2025-03-03 19:29:11.376924,2025-03-03 19:29:11.567918,0 days 00:00:00.190994,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
720,0.437904077340691,2025-03-03 19:29:11.568919,2025-03-03 19:29:11.764439,0 days 00:00:00.195520,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
721,0.4589364155906333,2025-03-03 19:29:11.765438,2025-03-03 19:29:11.961022,0 days 00:00:00.195584,gaussian_mixture,abundance,2.3000000000000003,4,COMPLETE
722,0.5628229469637169,2025-03-03 19:29:11.962020,2025-03-03 19:29:12.147860,0 days 00:00:00.185840,gaussian_mixture,abundance,2.5,2,COMPLETE
723,0.5413572110556559,2025-03-03 19:29:12.149665,2025-03-03 19:29:12.338843,0 days 00:00:00.189178,gaussian_mixture,abundance,2.2,2,COMPLETE
724,0.3396389512046224,2025-03-03 19:29:12.339866,2025-03-03 19:29:12.530373,0 days 00:00:00.190507,gaussian_mixture,abundance,2.0,2,COMPLETE
725,0.0449862231356175,2025-03-03 19:29:12.531373,2025-03-03 19:29:13.789244,0 days 00:00:01.257871,gaussian_mixture,presence,50.0,2,COMPLETE
726,0.552010676931404,2025-03-03 19:29:13.791242,2025-03-03 19:29:13.982230,0 days 00:00:00.190988,gaussian_mixture,abundance,2.15,2,COMPLETE
727,0.1233555130986699,2025-03-03 19:29:13.983947,2025-03-03 19:29:14.186140,0 days 00:00:00.202193,gaussian_mixture,abundance,0.8,2,COMPLETE
728,0.46943718346594776,2025-03-03 19:29:14.187140,2025-03-03 19:29:14.375616,0 days 00:00:00.188476,gaussian_mixture,abundance,2.25,2,COMPLETE
729,0.42246951851149694,2025-03-03 19:29:14.377610,2025-03-03 19:29:14.564258,0 days 00:00:00.186648,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
730,0.5372411554306852,2025-03-03 19:29:14.565254,2025-03-03 19:29:14.753865,0 days 00:00:00.188611,gaussian_mixture,abundance,2.5,2,COMPLETE
731,0.15722825534956023,2025-03-03 19:29:14.754866,2025-03-03 19:29:14.935174,0 days 00:00:00.180308,kmeans,abundance,2.6,2,COMPLETE
732,0.3426588486312682,2025-03-03 19:29:14.936980,2025-03-03 19:29:15.131160,0 days 00:00:00.194180,gaussian_mixture,abundance,1.8,2,COMPLETE
733,0.34810586770896035,2025-03-03 19:29:15.133299,2025-03-03 19:29:15.327007,0 days 00:00:00.193708,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
734,0.5053994381569931,2025-03-03 19:29:15.328007,2025-03-03 19:29:15.521209,0 days 00:00:00.193202,gaussian_mixture,abundance,2.0500000000000003,2,COMPLETE
735,0.23784183832182437,2025-03-03 19:29:15.522206,2025-03-03 19:29:15.711595,0 days 00:00:00.189389,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
736,0.5297416694267154,2025-03-03 19:29:15.712594,2025-03-03 19:29:15.912756,0 days 00:00:00.200162,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
737,0.6523046058570906,2025-03-03 19:29:15.913752,2025-03-03 19:29:16.131250,0 days 00:00:00.217498,gaussian_mixture,abundance,2.5500000000000003,3,COMPLETE
738,0.46082868226945994,2025-03-03 19:29:16.132245,2025-03-03 19:29:16.320654,0 days 00:00:00.188409,gaussian_mixture,abundance,2.45,2,COMPLETE
739,0.3962878902934703,2025-03-03 19:29:16.321656,2025-03-03 19:29:16.511012,0 days 00:00:00.189356,gaussian_mixture,abundance,2.2,2,COMPLETE
740,0.6282619979114271,2025-03-03 19:29:16.512013,2025-03-03 19:29:16.704693,0 days 00:00:00.192680,gaussian_mixture,abundance,2.25,2,COMPLETE
741,0.5169475673575634,2025-03-03 19:29:16.705501,2025-03-03 19:29:16.893870,0 days 00:00:00.188369,gaussian_mixture,abundance,2.35,2,COMPLETE
742,0.47828187679384104,2025-03-03 19:29:16.895667,2025-03-03 19:29:17.084149,0 days 00:00:00.188482,gaussian_mixture,abundance,2.15,2,COMPLETE
